headline,category,content,url
Hiszpanie wydali brutalny wyrok ws. Lewandowskiego. To on jest problemem,sport,,"https://www.sport.pl/pilka/7,65082,31548085,hiszpanie-wydali-brutalny-wyrok-ws-lewandowskiego-to-on-jest.html"
Borek usłyszał Probierza i nie wytrzymał. 'Zacznijmy rozmawiać normalnie',sport,,"https://www.sport.pl/pilka/7,65037,31548395,borek-uslyszal-probierza-i-nie-wytrzymal-zacznijmy-rozmawiac.html"
Gruchnęły wieści o Salahu. Nagły zwrot,sport,,"https://www.sport.pl/pilka/7,65080,31548314,nagle-gruchnely-wiesci-o-salahu-nagly-zwrot.html"
Media: To będzie rekord transferowy I ligi. Absolutny hit!,sport,,"https://www.sport.pl/pilka/7,65044,31548276,media-to-bedzie-rekord-transferowy-i-ligi-absolutny-hit.html"
"Burza po tym, jak potraktowali Lewandowskiego. 'Ogromny błąd'",sport,,"https://www.sport.pl/pilka/7,65082,31547588,burza-po-tym-jak-potraktowali-lewandowskiego-ogromny-blad.html"
Niewiarygodne wiadomości nt. Benzemy. To może być koniec,sport,,"https://www.sport.pl/pilka/7,64946,31548220,niewiarygodne-wiadomosci-nt-benzemy-to-moze-byc-koniec.html"
Media: Kiwior stracił cierpliwość. Transferowy megahit możliwy już w styczniu!,sport,,"https://www.sport.pl/pilka/7,65080,31548036,media-kiwior-stracil-cierpliwosc-transferowy-megahit-mozliwy.html"
Piłkarz Realu Madryt szydzi z Barcelony. Nie wytrzymał,sport,,"https://www.sport.pl/pilka/7,65082,31547846,pilkarz-realu-madryt-szydzi-z-barcelony-nie-wytrzymal.html"
Media: Najbardziej rozchwytywany piłkarz zaskoczył wszystkich. Tam będzie grał,sport,,"https://www.sport.pl/pilka/7,65081,31547885,a-jednak-najbardziej-rozchwytywany-pilkarz-zaskoczyl-wszystkich.html"
Sensacyjne doniesienia. Była gwiazda Premier League może dołączyć do Rybusa,sport,,"https://www.sport.pl/pilka/7,64946,31547801,sensacyjne-doniesienia-byla-gwiazda-premier-league-moze-dolaczyc.html"
Tak piłkarze Leganes podsumowali Lewandowskiego. Poszło w świat,sport,,"https://www.sport.pl/pilka/7,65082,31547651,tak-pilkarze-leganes-podsumowali-lewandowskiego-poszlo-w-swiat.html"
"Probierz go nie powołuje, a Niemcy się nim zachwycają. Znowu to zrobili",sport,"Kiedy latem 2024 roku karierę zakończył Wojciech Szczęsny, stało się jasne, że walka o bluzę z numerem jeden w reprezentacji Polski będzie zażarta. To od dawna pozycja, o którą nie musimy się martwić.","https://www.sport.pl/pilka/7,65037,31547669,probierz-go-nie-powoluje-a-niemcy-sie-nim-zachwycaja-nieprawdopodobne.html"
Zadyma w studiu! Poszło o Lewandowskiego. Puściły nerwy,sport,,"https://www.sport.pl/pilka/7,65082,31547646,zadyma-w-studiu-poszlo-o-lewandowskiego-puscily-nerwy.html"
Trzęsienie ziemi w klubie reprezentanta Polski. Miarka się przebrała,sport,,"https://www.sport.pl/pilka/7,65080,31547614,trzesienie-ziemi-w-klubie-reprezentanta-polski-miarka-sie-przebrala.html"
Alarm w Barcelonie ws. Yamala. Spodziewają się najgorszego,sport,,"https://www.sport.pl/pilka/7,64946,31547594,alarm-w-barcelonie-ws-yamala-spodziewaja-sie-najgorszego.html"
Jest reakcja Flicka po kompromitacji Barcelony! Zaskoczył,sport,,"https://www.sport.pl/pilka/7,65082,31547590,jest-reakcja-flicka-po-kompromitacji-barcelony-zaskoczyl.html"
Hiszpanom puściły hamulce po blamażu Barcelony. 'Gów****y',sport,,"https://www.sport.pl/pilka/7,65082,31547569,hiszpanom-puscily-hamulce-po-blamazu-barcelony-gow-y.html"
Miarka się przebrała. Brutalnie wyśmiali Lewandowskiego. 'Nie wracaj',sport,,"https://www.sport.pl/pilka/7,65082,31547571,miarka-sie-przebrala-brutalnie-wysmiali-lewandowskiego-nie.html"
Neymar odpalił bombę. Powiedział całą prawdę o PSG. Poszło w świat,sport,Neymar w sierpniu zeszłego roku w burzliwych okolicznościach po sześciu latach rozstał się z PSG. Sprowadzony do Paryża za 222 mln euro piłkarz nie spełnił pokładanych w nim oczekiwań. Co prawda strze,"https://www.sport.pl/pilka/7,64946,31547336,neymar-odpalil-bombe-powiedzial-cala-prawde-o-psg-poszlo-w.html"
Słowa Guardioli brzmią jak wyrok. To zaczyna być niepokojące,sport,,"https://www.sport.pl/pilka/7,65080,31547471,slowa-guardioli-brzmia-jak-wyrok-to-zaczyna-byc-niepokojace.html"
Kompromitacja Lewandowskiego. Hiszpanie go zmiażdżyli,sport,,"https://www.sport.pl/pilka/7,64946,31547501,kompromitacja-lewandowskiego-hiszpanie-go-zmiazdzyli.html"
Katastrofa Barcelony! Tego meczu Lewandowskiemu nie zapomną,sport,,"https://www.sport.pl/pilka/7,65082,31547380,katastrofa-barcelony-tego-meczu-lewandowskiemu-nie-zapomna.html"
19-latek z Polski szykowany na debiut w AC Milan! 'Ma wszystko',sport,,"https://www.sport.pl/pilka/7,64946,31547463,19-latek-z-polski-szykowany-na-debiut-w-ac-milan-ma-wszystko.html"
Skorupski na ustach Włochów po meczu. Co za słowa,sport,,"https://www.sport.pl/pilka/7,65083,31547391,skorupski-na-ustach-wlochow-po-meczu-co-za-slowa.html"
Koszmar Jana Bednarka. Gong w 1. minucie. A potem już poszło,sport,,"https://www.sport.pl/pilka/7,65080,31547375,koszmar-jana-bednarka-gong-w-1-minucie-a-potem-juz-poszlo.html"
Tak potraktowali Zalewskiego i Urbańskiego. Przykre,sport,,"https://www.sport.pl/pilka/7,65083,31547328,tak-potraktowali-zalewskiego-i-urbanskiego-przykre.html"
Media: Śląsk się sypie się na naszych oczach. Kapitan ma dość,sport,,"https://www.sport.pl/pilka/7,64946,31547215,media-slask-sie-sypie-sie-na-naszych-oczach-kapitan-ma-dosc.html"
A jednak! Oto skład Barcelony na mecz z Leganes,sport,,"https://www.sport.pl/pilka/7,65082,31547068,a-jednak-oto-sklad-barcelony-na-mecz-z-leganes.html"
"City prowadziło w derbach do 88. minuty. To, co stało się potem, przejdzie do historii",sport,,"https://www.sport.pl/pilka/7,65080,31547214,city-prowadzilo-w-derbach-do-88-minuty-to-co-stalo-sie-potem.html"
"Reprezentant Polski usłyszał druzgocącą diagnozę. Niesamowite, co chce zrobić",sport,,"https://www.sport.pl/pilka/7,65037,31547223,reprezentant-polski-uslyszal-druzgocaca-diagnoze-niesamowite.html"
Piątek znów odpalił! Ależ to jest forma,sport,,"https://www.sport.pl/pilka/7,64946,31547232,piatek-znow-odpalil-alez-to-jest-forma.html"
Boniek znowu uderzył w Probierza. 'Nie tylko do mnie jest napięty',sport,,"https://www.sport.pl/pilka/7,65037,31547168,boniek-znowu-uderzyl-w-probierza-nie-tylko-do-mnie-jest-napiety.html"
"W Hiszpanii zawrzało po tym, co zrobił Vinicius. Przekroczył granice",sport,,"https://www.sport.pl/pilka/7,65082,31547052,w-hiszpanii-zawrzalo-po-tym-co-zrobil-vinicius-przekroczyl.html"
Śląsk Wrocław został na lodzie! Kolejny cios. To już kataklizm,sport,,"https://www.sport.pl/pilka/7,65039,31546957,slask-wroclaw-zostal-na-lodzie-kolejny-cios-to-juz-kataklizm.html"
Spełnia się czarny scenariusz dla Szczęsnego. 'Nie daje żadnych powodów',sport,,"https://www.sport.pl/pilka/7,65082,31546959,spelnia-sie-czarny-scenariusz-dla-szczesnego-nie-daje-zadnych.html"
Nagły zwrot ws. Lewandowskiego?! Wieści gruchnęły przed meczem,sport,,"https://www.sport.pl/pilka/7,65082,31546908,nagly-zwrot-ws-lewandowskiego-wiesci-gruchnely-przed-meczem.html"
Alarm dla Barcelony! Dopadli ich. 11 zwycięstw z rzędu!,sport,,"https://www.sport.pl/pilka/7,65082,31546905,alarm-dla-barcelony-dopadli-ich-11-zwyciestw-z-rzedu.html"
Probierz nie czekał ani chwili. Tak odpowiedział na zarzut dziennikarza,sport,,"https://www.sport.pl/pilka/7,65037,31546566,probierz-nie-czekal-ani-chwili-tak-odpowiedzial-na-zarzut-dziennikarza.html"
"Afera w klubie Ekstraklasy. Mieli go ratować, a mogą pogrążyć. 'Jestem przerażony'",sport,,"https://www.sport.pl/pilka/7,65039,31546627,afera-w-klubie-ekstraklasy-mieli-go-ratowac-a-moga-pograzyc.html"
FC Barcelona krok od kompromitacji! Niebywałe męczarnie z ostatnią drużyną ligi,sport,,"https://www.sport.pl/pilka/7,64946,31546572,fc-barcelona-krok-od-kompromitacji-niebywale-meczarnie-z-ostatnia.html"
Rywal Milika nie wytrzymał. Po meczu ruszył do kibiców. 'Jesteś g****m',sport,,"https://www.sport.pl/pilka/7,65083,31546384,rywal-milika-nie-wytrzymal-po-meczu-ruszyl-do-kibicow-jestes.html"
Michał Probierz wprost o planach na niedzielę. 'Jadę go oglądać',sport,,"https://www.sport.pl/pilka/7,65037,31546513,probierz-nawet-sie-z-tym-nie-kryl-23-latek-na-radarze-jade.html"
