headline,category,url
"Uważaj, co kupujesz dziecku w prezencie. Te zabawki są jak urządzenia szpiegowskie",technologia,https://wiadomosci.onet.pl/tylko-w-onecie/uwazaj-co-kupujesz-dziecku-te-zabawki-sa-jak-urzadzenia-szpiegowskie/b81lj92
"""Przyszłość jest dziś"". Nowa wyjątkowa wystawa w Centrum Nauki Kopernik",technologia,https://wiadomosci.onet.pl/warszawa/centrum-nauki-kopernik-nowa-wystawa-przyszlosc-jest-dzis/mcpptp1
W moskiewskim metrze można płacić... twarzą,technologia,https://wiadomosci.onet.pl/swiat/rosja-w-moskwie-zainstalowano-system-face-pay-na-240-stacjach-metra/k6r2bn7
Niezwykłe odkrycie nieznanego dzieła Picassa,technologia,https://wiadomosci.onet.pl/swiat/nieznane-dzielo-picassa-odkryto-pod-jego-innym-obrazem/6hcr035
Czy jest możliwa miłość między człowiekiem a... robotem?,technologia,https://wiadomosci.onet.pl/nauka/czy-jest-mozliwa-milosc-miedzy-czlowiekiem-a-robotem/cw24e8n
"Przedpremierowy fragment książki pt. ""Przyszłość jest bliżej, niż nam się wydaje"". Czy grozi nam bezrobocie technologiczne",technologia,https://wiadomosci.onet.pl/swiat/fragment-ksiazki-przyszlosc-jest-blizej-niz-nam-sie-wydaje-bezrobocie-technologiczne/wpqlb8v
"Koniec fotowoltaicznego eldorado w Polsce? ""Mamy zbyt scentralizowany system""",technologia,https://wiadomosci.onet.pl/nauka/fotowoltaika-system-wymusza-budowanie-przydomowych-magazynow-energii/tjs1c6q
Komputery kwantowe to nie science fiction. Wraz z ich rozwojem pojawiają się wyzwania,technologia,https://wiadomosci.onet.pl/nauka/komputery-kwantowe-jak-wygladaja-kwestie-bezpieczenstwa/qd1f119
"Współzałożyciel Netfliksa: na naszych oczach dzieje się coś, co zmieni nasze życie",technologia,https://wiadomosci.onet.pl/tylko-w-onecie/byly-dyrektor-netfliksa-o-przyszlosci-technologii-dzieje-sie-cos-co-zmieni-nasze/ql4w842
Czy można kopnąć robota?,technologia,https://wiadomosci.onet.pl/nauka/roboty-czy-mozemy-je-zle-traktowac/r1x616k
