headline,category,url,sub_category
Ile warte są klatki na czołgach? To nagranie dobrze to pokazuje ,technologia,"https://geekweek.interia.pl/militaria/news-ile-warte-sa-klatki-na-czolgach-to-nagranie-dobrze-to-pokazu,nId,7499846",Militaria
Izraelskie moździerze Crossbow i tajemniczy klient z Europy. Kto to?,technologia,"https://geekweek.interia.pl/militaria/news-izraelskie-mozdzierze-crossbow-i-tajemniczy-klient-z-europy,nId,7500044",Militaria
Kto dostanie bon energetyczny 2024 i od kiedy składać wnioski?,technologia,"https://geekweek.interia.pl/lifestyle/news-kto-dostanie-bon-energetyczny-2024-i-od-kiedy-skladac-wniosk,nId,7497812",Lifestyle
"Model oszukał Polaków. Miał być finał Eurowizji, ale coś poszło nie tak",technologia,"https://geekweek.interia.pl/styl-zycia/ciekawostki/news-model-oszukal-polakow-mial-byc-final-eurowizji-ale-cos-poszl,nId,7497752",Ciekawostki
Smartfony Google Pixel debiutują w Polsce. Co kupimy i za ile?,technologia,"https://geekweek.interia.pl/technologia/news-smartfony-google-pixel-debiutuja-w-polsce-co-kupimy-i-za-ile,nId,7497901",Technologia
Rosjanie w tarapatach. Połowa pocisków z Korei Północnej to złom ,technologia,"https://geekweek.interia.pl/militaria/news-rosjanie-w-tarapatach-polowa-pociskow-z-korei-polnocnej-to-z,nId,7497682",Militaria
Ukraińskie drony-kamikadze teraz z pociskami przeciwlotniczymi. Polują na śmigłowce,technologia,"https://geekweek.interia.pl/militaria/news-ukrainskie-drony-kamikadze-teraz-z-pociskami-przeciwlotniczy,nId,7495601",Militaria
Elon Musk zabrał głos w sprawie UFO. W tle SpaceX i Starlink,technologia,"https://geekweek.interia.pl/technologia/news-elon-musk-zabral-glos-w-sprawie-ufo-w-tle-spacex-i-starlink,nId,7502104",Technologia
Pojawiły się nowe informacje dotyczące katastrofy Titana. Naukowcy ujawniają,technologia,"https://geekweek.interia.pl/technologia/news-pojawily-sie-nowe-informacje-dotyczace-katastrofy-titana-nau,nId,7495779",Technologia
"Ogólnopolski Bilet Zintegrowany. Rząd rozważa pociągi, tramwaje i autobusy ",technologia,"https://geekweek.interia.pl/technologia/news-ogolnopolski-bilet-zintegrowany-rzad-rozwaza-pociagi-tramwaj,nId,7499926",Technologia
Pachnące przystanki w Polsce. Zechcesz kupić truskawki,technologia,"https://geekweek.interia.pl/styl-zycia/ciekawostki/news-pachnace-przystanki-w-polsce-zechcesz-kupic-truskawki,nId,7495784",Ciekawostki
A jednak są na Ukrainie i jeden z nich właśnie przestał istnieć,technologia,"https://geekweek.interia.pl/militaria/news-a-jednak-sa-na-ukrainie-i-jeden-z-nich-wlasnie-przestal-istn,nId,7496279",Militaria
Ogromny transport najnowszych czołgów zmierza na Ukrainę,technologia,"https://geekweek.interia.pl/militaria/news-ogromny-transport-najnowszych-czolgow-zmierza-na-ukraine,nId,7496234",Militaria
Olbrzymia dostawa systemów obrony Patriot na Ukrainę,technologia,"https://geekweek.interia.pl/militaria/news-olbrzymia-dostawa-systemow-obrony-patriot-na-ukraine,nId,7498454",Militaria
Wysadzili najpotężniejszy czołg granatem za 300 zł,technologia,"https://geekweek.interia.pl/militaria/news-wysadzili-najpotezniejszy-czolg-granatem-za-300-zl,nId,7498390",Militaria
Tajemnicza broń pojawiła się na Paradzie Zwycięstwa w Moskwie,technologia,"https://geekweek.interia.pl/militaria/news-tajemnicza-bron-pojawila-sie-na-paradzie-zwyciestwa-w-moskwi,nId,7500571",Militaria
Niemcy mówią Rosji dość. Rząd wyśle potężną broń na Ukrainę,technologia,"https://geekweek.interia.pl/militaria/news-niemcy-mowia-rosji-dosc-rzad-wysle-potezna-bron-na-ukraine,nId,7500590",Militaria
Rosjanie pokazali swoje nowiutkie czołgi w fabryce,technologia,"https://geekweek.interia.pl/militaria/news-rosjanie-pokazali-swoje-nowiutkie-czolgi-w-fabryce,nId,7498418",Militaria
Polski analityk policzył czołgi Rosjan. NATO ma problem,technologia,"https://geekweek.interia.pl/militaria/news-polski-analityk-policzyl-czolgi-rosjan-nato-ma-problem,nId,7500626",Militaria
Potężny polski pojazd czyni cuda na Ukrainie. Żołnierze zachwyceni,technologia,"https://geekweek.interia.pl/militaria/news-potezny-polski-pojazd-czyni-cuda-na-ukrainie-zolnierze-zachw,nId,7496258",Militaria
Kim jest Krzysztof Paszyk? Nowy minister rozwoju i technologii,technologia,"https://geekweek.interia.pl/technologia/news-kim-jest-krzysztof-paszyk-nowy-minister-rozwoju-i-technologi,nId,7502148",Technologia
Allegro Smart na 8 miesięcy za darmo. Nowa promocja,technologia,"https://geekweek.interia.pl/technologia/news-allegro-smart-na-8-miesiecy-za-darmo-nowa-promocja,nId,7495887",Technologia
"""Nadchodząca Fala"" Mustafy Suleymana. Bestsellerowa książka o AI w Polsce",technologia,"https://geekweek.interia.pl/technologia/news-nadchodzaca-fala-mustafy-suleymana-bestsellerowa-ksiazka-o-a,nId,7498353",Technologia
Bez wniosku nie będzie 800 plus po 1 czerwca. Złóż go przez internet,technologia,"https://geekweek.interia.pl/technologia/news-bez-wniosku-nie-bedzie-800-plus-po-1-czerwca-zloz-go-przez-i,nId,7483020",Technologia
Windows 11 dostaje nowe reklamy. Jak je wyłączyć?,technologia,"https://geekweek.interia.pl/technologia/news-windows-11-dostaje-nowe-reklamy-jak-je-wylaczyc,nId,7475652",Technologia
Rosjanie jadą do walki w chińskich „wózkach golfowych”,technologia,"https://geekweek.interia.pl/militaria/news-rosjanie-jada-do-walki-w-chinskich-wozkach-golfowych,nId,7475333",Militaria
Facebook wyłącza popularną usługę. Właśnie wysyła mail do Polaków,technologia,"https://geekweek.interia.pl/technologia/news-facebook-wylacza-popularna-usluge-wlasnie-wysyla-mail-do-pol,nId,7475698",Technologia
eDO App z dużą aktualizacją. Aplikacja dostała liczne nowości,technologia,"https://geekweek.interia.pl/mobile/news-edo-app-z-duza-aktualizacja-aplikacja-dostala-liczne-nowosci,nId,7475405",Mobile
"Jak wygląda silnik okrętu wojennego? Ujawniono zdjęcia napędu ""Miecznika""",technologia,"https://geekweek.interia.pl/militaria/news-jak-wyglada-silnik-okretu-wojennego-ujawniono-zdjecia-napedu,nId,7480921",Militaria
Hotspot w telefonie nie działa. 10 trików na szybką naprawę Wi-Fi,technologia,"https://geekweek.interia.pl/technologia/news-hotspot-w-telefonie-nie-dziala-10-trikow-na-szybka-naprawe-w,nId,7475712",Technologia
Ile prądu zużywają Polacy każdego dnia? Ogromne liczby,technologia,"https://geekweek.interia.pl/technologia/news-ile-pradu-zuzywaja-polacy-kazdego-dnia-ogromne-liczby,nId,7473182",Technologia
290 wyrzutni Homar-K dla Polski. Rakiety sprowadzamy z Azji,technologia,"https://geekweek.interia.pl/militaria/news-290-wyrzutni-homar-k-dla-polski-rakiety-sprowadzamy-z-azji,nId,7473268",Militaria
Disney+ z usterką? Nie daj się nabrać na nowy przekręt oszustów,technologia,"https://geekweek.interia.pl/bezpieczenstwo/news-disney-z-usterka-nie-daj-sie-nabrac-na-nowy-przekret-oszusto,nId,7473190",Bezpieczeństwo
Polskie banki gotowe na ważną zmianę. Chodzi o twój numer PESEL,technologia,"https://geekweek.interia.pl/technologia/news-polskie-banki-gotowe-na-wazna-zmiane-chodzi-o-twoj-numer-pes,nId,7473288",Technologia
Czatbot w roli księdza. Eksperyment wymknął się spod kontroli,technologia,"https://geekweek.interia.pl/technologia/sztuczna-inteligencja/news-czatbot-w-roli-ksiedza-eksperyment-wymknal-sie-spod-kontroli,nId,7483071",Sztuczna inteligencja
Rosja zaprojektowała odrzutowego drona. Uwagę zwracają skrzydła,technologia,"https://geekweek.interia.pl/militaria/news-rosja-zaprojektowala-odrzutowego-drona-uwage-zwracaja-skrzyd,nId,7482880",Militaria
Rosja ma nowy okręt wojenny. Ma nietypowe zastosowanie,technologia,"https://geekweek.interia.pl/militaria/news-rosja-ma-nowy-okret-wojenny-ma-nietypowe-zastosowanie,nId,7480708",Militaria
Ukraińcy czekali na nie rok. Nowe pociski zawodzą na froncie,technologia,"https://geekweek.interia.pl/militaria/news-ukraincy-czekali-na-nie-rok-nowe-pociski-zawodza-na-froncie,nId,7475746",Militaria
Orlen obniża ceny paliw na majówkę. Ale w promocji jest haczyk,technologia,"https://geekweek.interia.pl/technologia/news-orlen-obniza-ceny-paliw-na-majowke-ale-w-promocji-jest-haczy,nId,7475342",Technologia
Ukryte i mało znane funkcje Map Google. Niezwykle przydatne,technologia,"https://geekweek.interia.pl/technologia/news-ukryte-i-malo-znane-funkcje-map-google-niezwykle-przydatne,nId,7475325",Technologia
"USA testują zielonookiego potwora-drona, który sam wyjedzie w teren",technologia,"https://geekweek.interia.pl/militaria/news-usa-testuja-zielonookiego-potwora-drona-ktory-sam-wyjedzie-w,nId,7475228",Militaria
Pierwszy wyścig autonomicznych pojazdów już w ten weekend. Będzie transmisja na żywo,technologia,"https://geekweek.interia.pl/technologia/news-pierwszy-wyscig-autonomicznych-pojazdow-juz-w-ten-weekend-be,nId,7473241",Technologia
Sztuczna inteligencja i archiwum Hubble’a. W tle 1000 nieznanych obiektów!,technologia,"https://geekweek.interia.pl/kosmos/news-sztuczna-inteligencja-i-archiwum-hubblea-w-tle-1000-nieznany,nId,7473417",Kosmos
Ukraina chce produkować amerykański system obrony powietrznej Patriot,technologia,"https://geekweek.interia.pl/militaria/news-ukraina-chce-produkowac-amerykanski-system-obrony-powietrzne,nId,7473079",Militaria
Pokazali prawdziwego niszczyciela dronów w akcji,technologia,"https://geekweek.interia.pl/militaria/news-pokazali-prawdziwego-niszczyciela-dronow-w-akcji,nId,7471492",Militaria
"Szef NASA ostrzega przed Chinami. ""To misja wojskowa w kosmosie""",technologia,"https://geekweek.interia.pl/kosmos/news-szef-nasa-ostrzega-przed-chinami-to-misja-wojskowa-w-kosmosi,nId,7468677",Kosmos
Znamy nazwę polskiego F-35. Internauci zawiedzeni,technologia,"https://geekweek.interia.pl/militaria/news-znamy-nazwe-polskiego-f-35-internauci-zawiedzeni,nId,7482877",Militaria
Nowe zagrożenie na Androidzie. Włamią ci się na konto,technologia,"https://geekweek.interia.pl/technologia/news-nowe-zagrozenie-na-androidzie-wlamia-ci-sie-na-konto,nId,7480793",Technologia
Smok wawelski to przeszłość. Oto pies ziejący ogniem,technologia,"https://geekweek.interia.pl/technologia/news-smok-wawelski-to-przeszlosc-oto-pies-ziejacy-ogniem,nId,7475756",Technologia
Nowe centrum eksperckie Akademii Sztuki Wojennej,technologia,"https://geekweek.interia.pl/militaria/news-nowe-centrum-eksperckie-akademii-sztuki-wojennej,nId,7476208",Militaria
"Ukraińcy ujawnili, gdzie ukryją F-16 przed Rosjanami",technologia,"https://geekweek.interia.pl/militaria/news-ukraincy-ujawnili-gdzie-ukryja-f-16-przed-rosjanami,nId,7481383",Militaria
Rakietowa broń z Polski na Ukrainie. Pokazali ją w akcji,technologia,"https://geekweek.interia.pl/militaria/news-rakietowa-bron-z-polski-na-ukrainie-pokazali-ja-w-akcji,nId,7483586",Militaria
Chińska armia grozi wrogom milionami dronów kamikadze,technologia,"https://geekweek.interia.pl/militaria/news-chinska-armia-grozi-wrogom-milionami-dronow-kamikadze,nId,7483665",Militaria
Rosja atakuje nowym superpociskiem. Ukraińcy potwierdzają,technologia,"https://geekweek.interia.pl/militaria/news-rosja-atakuje-nowym-superpociskiem-ukraincy-potwierdzaja,nId,7481424",Militaria
Pierwszy polski myśliwiec F-35A już na produkcji,technologia,"https://geekweek.interia.pl/militaria/news-pierwszy-polski-mysliwiec-f-35a-juz-na-produkcji,nId,7481201",Militaria
Włoski okręt wojenny pacyfikuje drony. Niezwykła akcja,technologia,"https://geekweek.interia.pl/militaria/news-wloski-okret-wojenny-pacyfikuje-drony-niezwykla-akcja,nId,7483630",Militaria
"Nowy, futurystyczny czołg UE coraz bliżej. Lasery i stealth",technologia,"https://geekweek.interia.pl/militaria/news-nowy-futurystyczny-czolg-ue-coraz-blizej-lasery-i-stealth,nId,7476257",Militaria
Ukraińcy przerobili samolot na dron kamikadze i wysłali do Rosji,technologia,"https://geekweek.interia.pl/militaria/news-ukraincy-przerobili-samolot-na-dron-kamikadze-i-wyslali-do-r,nId,7473802",Militaria
Kolory ukraińskiej flagi w rosyjskim superpocisku. Wściekłość Rosjan,technologia,"https://geekweek.interia.pl/militaria/news-kolory-ukrainskiej-flagi-w-rosyjskim-superpocisku-wscieklosc,nId,7473768",Militaria
Ogromne ilości sprzętu wojskowego zmierzają na Ukrainę,technologia,"https://geekweek.interia.pl/militaria/news-ogromne-ilosci-sprzetu-wojskowego-zmierzaja-na-ukraine,nId,7473723",Militaria
Jak przyspieszyć WiFi i zwiększyć prędkość internetu w telefonie?,technologia,"https://geekweek.interia.pl/technologia/news-jak-przyspieszyc-wifi-i-zwiekszyc-predkosc-internetu-w-telef,nId,7471090",Technologia
Seria Infinix Note 40 dostępna w Polsce. Ceny są atrakcyjne,technologia,"https://geekweek.interia.pl/mobile/news-seria-infinix-note-40-dostepna-w-polsce-ceny-sa-atrakcyjne,nId,7473227",Mobile
Polski czołg uratował życie załogi przed pociskami Rosjan,technologia,"https://geekweek.interia.pl/militaria/news-polski-czolg-uratowal-zycie-zalogi-przed-pociskami-rosjan,nId,7473140",Militaria
Ukraina może zaraz otrzymać groźniejsze pociski ATACMS,technologia,"https://geekweek.interia.pl/militaria/news-ukraina-moze-zaraz-otrzymac-grozniejsze-pociski-atacms,nId,7471226",Militaria
"Piekielnie dobre rakiety trafią do Polski. Są wydajne, jak amerykańskie ATACMS",technologia,"https://geekweek.interia.pl/militaria/news-piekielnie-dobre-rakiety-trafia-do-polski-sa-wydajne-jak-ame,nId,7472946",Militaria
Władze Rosji otwierają wystawę zdobytych pojazdów NATO,technologia,"https://geekweek.interia.pl/militaria/news-wladze-rosji-otwieraja-wystawe-zdobytych-pojazdow-nato,nId,7471469",Militaria
Rosjanie widzą na radarach myśliwce F-16 latające nad Ukrainą,technologia,"https://geekweek.interia.pl/militaria/news-rosjanie-widza-na-radarach-mysliwce-f-16-latajace-nad-ukrain,nId,7471530",Militaria
Telefon z Androidem ma problem z baterią. Jak sprawdzić jej kondycję?,technologia,"https://geekweek.interia.pl/technologia/news-telefon-z-androidem-ma-problem-z-bateria-jak-sprawdzic-jej-k,nId,7458948",Technologia
Rosjanie zamieniają stare Łady w wojskowe buggy. Szaleństwo?,technologia,"https://geekweek.interia.pl/militaria/news-rosjanie-zamieniaja-stare-lady-w-wojskowe-buggy-szalenstwo,nId,7458929",Militaria
TCL 65C845: tegoroczny król telewizorów miniLED? Sprawdzamy,technologia,"https://geekweek.interia.pl/testy/news-tcl-65c845-tegoroczny-krol-telewizorow-miniled-sprawdzamy,nId,7458920",Testy
Będą tworzyć nowoczesną broń pod nosem Chin? Nieoczekiwany pomysł w USA ,technologia,"https://geekweek.interia.pl/militaria/news-beda-tworzyc-nowoczesna-bron-pod-nosem-chin-nieoczekiwany-po,nId,7458959",Militaria
"""Witam, o której chciałbyś przyjść"". Niepozorny SMS może być bardzo groźny",technologia,"https://geekweek.interia.pl/bezpieczenstwo/news-witam-o-ktorej-chcialbys-przyjsc-niepozorny-sms-moze-byc-bar,nId,7458909",Bezpieczeństwo
O ile podrożeje prąd i dla kogo będzie bon energetyczny?,technologia,"https://geekweek.interia.pl/technologia/news-o-ile-podrozeje-prad-i-dla-kogo-bedzie-bon-energetyczny,nId,7459287",Technologia
PKP Intercity wyposaży lokomotywy w syreny. Po co?,technologia,"https://geekweek.interia.pl/transport/news-pkp-intercity-wyposazy-lokomotywy-w-syreny-po-co,nId,7461084",Transport
Prace techniczne w bankach. Co nie będzie działać w weekend?,technologia,"https://geekweek.interia.pl/technologia/news-prace-techniczne-w-bankach-co-nie-bedzie-dzialac-w-weekend,nId,7461163",Technologia
Ktoś podszywa się pod Netflix. Polacy dostają dziwne maile,technologia,"https://geekweek.interia.pl/streaming/news-ktos-podszywa-sie-pod-netflix-polacy-dostaja-dziwne-maile,nId,7461394",Streaming
Rosjanie dokonali zemsty. Pierwszy taki atak od wybuchu wojny,technologia,"https://geekweek.interia.pl/militaria/news-rosjanie-dokonali-zemsty-pierwszy-taki-atak-od-wybuchu-wojny,nId,7461157",Militaria
To pierwsza powietrzna walka sztucznej inteligencji z człowiekiem. Kto wygrał,technologia,"https://geekweek.interia.pl/technologia/sztuczna-inteligencja/news-to-pierwsza-powietrzna-walka-sztucznej-inteligencji-z-czlowi,nId,7461090",Sztuczna inteligencja
"Jeszcze o nim nie słyszeliśmy, ale Rosja straciła rzadki system Fundament-M",technologia,"https://geekweek.interia.pl/militaria/news-jeszcze-o-nim-nie-slyszelismy-ale-rosja-stracila-rzadki-syst,nId,7461470",Militaria
e-Rejestracja blisko. Koniec z kolejkami do lekarzy?,technologia,"https://geekweek.interia.pl/medycyna/news-e-rejestracja-blisko-koniec-z-kolejkami-do-lekarzy,nId,7461030",Medycyna
Nieoczekiwany zwrot w sprawie samolotów dla Ukrainy,technologia,"https://geekweek.interia.pl/militaria/news-nieoczekiwany-zwrot-w-sprawie-samolotow-dla-ukrainy,nId,7461483",Militaria
USA poderwały flotę nuklearnych bombowców. Wymowny film,technologia,"https://geekweek.interia.pl/militaria/news-usa-poderwaly-flote-nuklearnych-bombowcow-wymowny-film,nId,7461053",Militaria
Ogłosili Miss AI. Pierwszy na świecie konkurs piękności... dla cyfrowych kobiet,technologia,"https://geekweek.interia.pl/technologia/news-oglosili-miss-ai-pierwszy-na-swiecie-konkurs-pieknosci-dla-c,nId,7456955",Technologia
Ujawnili największego polskiego satelitę. Elon Musk zabierze go w kosmos,technologia,"https://geekweek.interia.pl/kosmos/news-ujawnili-najwiekszego-polskiego-satelite-elon-musk-zabierze,nId,7459161",Kosmos
Bez tego nie da się podbić Księżyca. NASA zaprojektowała… miotłę,technologia,"https://geekweek.interia.pl/kosmos/news-bez-tego-nie-da-sie-podbic-ksiezyca-nasa-zaprojektowala-miot,nId,7457395",Kosmos
"Iran chwali się nowym systemem Bavar-373. Izrael mówi ""sprawdzam""",technologia,"https://geekweek.interia.pl/militaria/news-iran-chwali-sie-nowym-systemem-bavar-373-izrael-mowi-sprawdz,nId,7460939",Militaria
"Motorola Edge 50 Ultra, Pro i Fusion debiutują w Polsce. Znamy ceny",technologia,"https://geekweek.interia.pl/technologia/news-motorola-edge-50-ultra-pro-i-fusion-debiutuja-w-polsce-znamy,nId,7456864",Technologia
Rosjanie zostawili czołg T-90 bez opieki. Ukraina nie zmarnowała okazji,technologia,"https://geekweek.interia.pl/militaria/news-rosjanie-zostawili-czolg-t-90-bez-opieki-ukraina-nie-zmarnow,nId,7458788",Militaria
Desperacja na froncie. Ukraińcy rozbierają czołgi w poszukiwaniu pancerza,technologia,"https://geekweek.interia.pl/militaria/news-desperacja-na-froncie-ukraincy-rozbieraja-czolgi-w-poszukiwa,nId,7457156",Militaria
Komputer na plecy i do dzieła! Roje karaluchów-cyborgów ruszają na pomoc,technologia,"https://geekweek.interia.pl/technologia/news-komputer-na-plecy-i-do-dziela-roje-karaluchow-cyborgow-rusza,nId,7459042",Technologia
Armia Iranu. Czy ma szanse w starciu z Izraelem?,technologia,"https://geekweek.interia.pl/technologia/news-armia-iranu-czy-ma-szanse-w-starciu-z-izraelem,nId,7450671",Technologia
Nowa funkcja w mObywatel. Będziemy płacić,technologia,"https://geekweek.interia.pl/technologia/news-nowa-funkcja-w-mobywatel-bedziemy-placic,nId,7440547",Technologia
"Naukowcy chcą sprawdzić, ile będziesz żyć",technologia,"https://geekweek.interia.pl/nauka/news-naukowcy-chca-sprawdzic-ile-bedziesz-zyc,nId,7409649",Nauka
Ukraińcy uderzyli dronami w fabrykę bombowców w Rosji,technologia,"https://geekweek.interia.pl/militaria/news-ukraincy-uderzyli-dronami-w-fabryke-bombowcow-w-rosji,nId,7459491",Militaria
To Ukraińcy zestrzelili w locie potężny rosyjski bombowiec,technologia,"https://geekweek.interia.pl/militaria/news-to-ukraincy-zestrzelili-w-locie-potezny-rosyjski-bombowiec,nId,7461829",Militaria
USA: Parasol atomowy obejmuje całe terytorium Polski,technologia,"https://geekweek.interia.pl/militaria/news-usa-parasol-atomowy-obejmuje-cale-terytorium-polski,nId,7461881",Militaria
Rosjanie stracili systemy obrony za ponad miliard dolarów,technologia,"https://geekweek.interia.pl/militaria/news-rosjanie-stracili-systemy-obrony-za-ponad-miliard-dolarow,nId,7457348",Militaria
Dron bawi się w chowanego z Rosjanami. A wystarczyło się poddać,technologia,"https://geekweek.interia.pl/militaria/news-dron-bawi-sie-w-chowanego-z-rosjanami-a-wystarczylo-sie-podd,nId,7459579",Militaria
Powitajmy nowego robota ATLAS. Jego możliwości są niesamowite,technologia,"https://geekweek.interia.pl/technologia/news-powitajmy-nowego-robota-atlas-jego-mozliwosci-sa-niesamowite,nId,7457380",Technologia
Wojsko Polskie z nowymi dronami obserwacyjnymi FlyEye,technologia,"https://geekweek.interia.pl/militaria/news-wojsko-polskie-z-nowymi-dronami-obserwacyjnymi-flyeye,nId,7457401",Militaria
Wielka Brytania pochwaliła się nowym czołgiem. Najpotężniejszy w historii,technologia,"https://geekweek.interia.pl/militaria/news-wielka-brytania-pochwalila-sie-nowym-czolgiem-najpotezniejsz,nId,7461838",Militaria
Mam mocny router Wi-Fi na kartę SIM. Czy karta z telefonu zadziała?,technologia,"https://geekweek.interia.pl/technologia/news-mam-mocny-router-wi-fi-na-karte-sim-czy-karta-z-telefonu-zad,nId,7458912",Technologia
Skarbówka ma awarię. Nie rozliczysz PIT przez internet,technologia,"https://geekweek.interia.pl/technologia/news-skarbowka-ma-awarie-nie-rozliczysz-pit-przez-internet,nId,7461047",Technologia
Wyszukiwarka Google płatna? Winne sytuacji zaawansowane funkcje AI,technologia,"https://geekweek.interia.pl/technologia/news-wyszukiwarka-google-platna-winne-sytuacji-zaawansowane-funkc,nId,7461113",Technologia
Netflix oskarżony o manipulację. True crime z obrazami autorstwa AI ,technologia,"https://geekweek.interia.pl/technologia/news-netflix-oskarzony-o-manipulacje-true-crime-z-obrazami-autors,nId,7459505",Technologia
Po raz pierwszy serce do przeszczepu pokonało 7000 km i Atlantyk,technologia,"https://geekweek.interia.pl/medycyna/news-po-raz-pierwszy-serce-do-przeszczepu-pokonalo-7000-km-i-atla,nId,7456815",Medycyna
"Wielki powrót ""żółwia"". Rosja się nie poddaje i próbuje raz jeszcze",technologia,"https://geekweek.interia.pl/militaria/news-wielki-powrot-zolwia-rosja-sie-nie-poddaje-i-probuje-raz-jes,nId,7456666",Militaria
Rosja strzela złomem? Ten Ch-101 nie przeleciał nawet przez granicę,technologia,"https://geekweek.interia.pl/militaria/news-rosja-strzela-zlomem-ten-ch-101-nie-przelecial-nawet-przez-g,nId,7456818",Militaria
NFZ ostrzega przed oszustami. Tak stracisz pieniądze,technologia,"https://geekweek.interia.pl/bezpieczenstwo/news-nfz-ostrzega-przed-oszustami-tak-stracisz-pieniadze,nId,7456785",Bezpieczeństwo
Nowe wozy rozpoznawcze coraz bliżej Wojska Polskiego,technologia,"https://geekweek.interia.pl/militaria/news-nowe-wozy-rozpoznawcze-coraz-blizej-wojska-polskiego,nId,7456850",Militaria
Te aplikacje kradną pieniądze z twojego konta. Natychmiast je usuń,technologia,"https://geekweek.interia.pl/technologia/news-te-aplikacje-kradna-pieniadze-z-twojego-konta-natychmiast-je,nId,7456774",Technologia
Pentagon i SpaceX walczą z Rosją. Koniec z tym! ,technologia,"https://geekweek.interia.pl/militaria/news-pentagon-i-spacex-walcza-z-rosja-koniec-z-tym,nId,7447503",Militaria
Ukraińcy zastawili pułapkę. Rosyjskie czołgi padały jak muchy,technologia,"https://geekweek.interia.pl/militaria/news-ukraincy-zastawili-pulapke-rosyjskie-czolgi-padaly-jak-muchy,nId,7446808",Militaria
USA wskrzesza ogromny bombowiec. Przenosi rekordowy ładunek,technologia,"https://geekweek.interia.pl/militaria/news-usa-wskrzesza-ogromny-bombowiec-przenosi-rekordowy-ladunek,nId,7445169",Militaria
"Rosja straciła ""latający czołg"". W tle bratobójczy ostrzał",technologia,"https://geekweek.interia.pl/militaria/news-rosja-stracila-latajacy-czolg-w-tle-bratobojczy-ostrzal,nId,7444982",Militaria
To innowacyjny kamuflaż dla wojska. Opracowali go studenci,technologia,"https://geekweek.interia.pl/militaria/news-to-innowacyjny-kamuflaz-dla-wojska-opracowali-go-studenci,nId,7444803",Militaria
Pilot RAF o misjach nad Polską: Wtedy chcesz wyskoczyć z kokpitu [WYWIAD],technologia,"https://geekweek.interia.pl/militaria/news-pilot-raf-o-misjach-nad-polska-wtedy-chcesz-wyskoczyc-z-kokp,nId,7439049",Militaria
Smart TV nie działa. Jak zresetować telewizor bez pilota?,technologia,"https://geekweek.interia.pl/technologia/news-smart-tv-nie-dziala-jak-zresetowac-telewizor-bez-pilota,nId,7445374",Technologia
Kolumna polskich BWP na Ukrainie. Ma ważną misję,technologia,"https://geekweek.interia.pl/militaria/news-kolumna-polskich-bwp-na-ukrainie-ma-wazna-misje,nId,7447289",Militaria
USA mogą świętować. Dobre wieści o najpotężniejszym bombowcu,technologia,"https://geekweek.interia.pl/militaria/news-usa-moga-swietowac-dobre-wiesci-o-najpotezniejszym-bombowcu,nId,7445436",Militaria
Polacy przeegzaminowali ChatGPT. Będzie z niego internista?,technologia,"https://geekweek.interia.pl/technologia/sztuczna-inteligencja/news-polacy-przeegzaminowali-chatgpt-bedzie-z-niego-internista,nId,7447326",Sztuczna inteligencja
Tak wygląda kabina AHS Krab. Ukraińcy chwalą się bronią z Polski,technologia,"https://geekweek.interia.pl/militaria/news-tak-wyglada-kabina-ahs-krab-ukraincy-chwala-sie-bronia-z-pol,nId,7447145",Militaria
YouTube otrzyma nowy wygląd. Jakie zmiany szykuje Google?,technologia,"https://geekweek.interia.pl/pc/news-youtube-otrzyma-nowy-wyglad-jakie-zmiany-szykuje-google,nId,7447259",PC
822 zł na prąd i gaz. Zostało tylko kilka dni na wniosek ,technologia,"https://geekweek.interia.pl/technologia/news-822-zl-na-prad-i-gaz-zostalo-tylko-kilka-dni-na-wniosek,nId,7447122",Technologia
5 minut i smartfon naładowany. Najszybsza ładowarka do telefonu,technologia,"https://geekweek.interia.pl/technologia/news-5-minut-i-smartfon-naladowany-najszybsza-ladowarka-do-telefo,nId,7442732",Technologia
Ukraińcy mają nowe drony. Same celują i niszczą rosyjskie systemy ,technologia,"https://geekweek.interia.pl/militaria/news-ukraincy-maja-nowe-drony-same-celuja-i-niszcza-rosyjskie-sys,nId,7444669",Militaria
Ostrzeżenia BIK. Nowa usługa Biura Informacji Kredytowej rusza na dniach,technologia,"https://geekweek.interia.pl/bezpieczenstwo/news-ostrzezenia-bik-nowa-usluga-biura-informacji-kredytowej-rusz,nId,7444860",Bezpieczeństwo
Nadchodzą zmiany w wykrywaniu raka. Będzie szybciej i precyzyjniej,technologia,"https://geekweek.interia.pl/medycyna/news-nadchodza-zmiany-w-wykrywaniu-raka-bedzie-szybciej-i-precyzy,nId,7444817",Medycyna
"Naukowcy ujawniają, co doprowadza Voyagera 1 do kosmicznego bełkotu",technologia,"https://geekweek.interia.pl/kosmos/news-naukowcy-ujawniaja-co-doprowadza-voyagera-1-do-kosmicznego-b,nId,7440809",Kosmos
"Cyfrowe ""wskrzeszanie zmarłych"" może zagrażać zdrowiu psychicznemu",technologia,"https://geekweek.interia.pl/technologia/sztuczna-inteligencja/news-cyfrowe-wskrzeszanie-zmarlych-moze-zagrazac-zdrowiu-psychicz,nId,7403774",Sztuczna inteligencja
Policjant każe odblokować telefon. Czy musisz to zrobić?,technologia,"https://geekweek.interia.pl/technologia/news-policjant-kaze-odblokowac-telefon-czy-musisz-to-zrobic,nId,7345259",Technologia
